Geo Code,Topic,Category,Sub Category,Characteristic_level_1,Characteristic_level_2,Characteristic_level_3,Characteristic_level_4,Total
M1X,Age characteristics,Total population by age groups,65 to 69 years,,,,,420
M1X,Age characteristics,Total population by age groups,70 to 74 years,,,,,270
M1X,Age characteristics,Total population by age groups,75 to 79 years,,,,,200
M1X,Age characteristics,Total population by age groups,80 to 84 years,,,,,125
M1X,Age characteristics,Total population by age groups,85 years and over,,,,,65
M1X,Age characteristics,Median age of the population,,,,,,33.9
M1X,Age characteristics,% of the population aged 15 and over,,,,,,78.4
M2H,Age characteristics,Total population by age groups,,,,,,25330
M2H,Age characteristics,Total population by age groups,0 to 4 years,,,,,905
M2H,Age characteristics,Total population by age groups,5 to 9 years,,,,,1040
M2H,Age characteristics,Total population by age groups,10 to 14 years,,,,,1305
M2H,Age characteristics,Total population by age groups,15 to 19 years,,,,,1725
M2H,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,315
M2H,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,360
M2H,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,375
M2H,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,350
M2H,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,330
M2H,Age characteristics,Total population by age groups,20 to 24 years,,,,,1850
M2H,Age characteristics,Total population by age groups,25 to 29 years,,,,,1485
M2H,Age characteristics,Total population by age groups,30 to 34 years,,,,,1105
M2H,Age characteristics,Total population by age groups,35 to 39 years,,,,,1385
M2H,Age characteristics,Total population by age groups,40 to 44 years,,,,,1995
M2H,Age characteristics,Total population by age groups,45 to 49 years,,,,,2155
M2H,Age characteristics,Total population by age groups,50 to 54 years,,,,,1865
M2H,Age characteristics,Total population by age groups,55 to 59 years,,,,,1765
M2H,Age characteristics,Total population by age groups,60 to 64 years,,,,,1760
M2H,Age characteristics,Total population by age groups,65 to 69 years,,,,,1340
M2H,Age characteristics,Total population by age groups,70 to 74 years,,,,,1195
M2H,Age characteristics,Total population by age groups,75 to 79 years,,,,,1045
M2H,Age characteristics,Total population by age groups,80 to 84 years,,,,,750
M2H,Age characteristics,Total population by age groups,85 years and over,,,,,655
M2H,Age characteristics,Median age of the population,,,,,,44.7
M2H,Age characteristics,% of the population aged 15 and over,,,,,,87.2
M2J,Age characteristics,Total population by age groups,,,,,,54100
M2J,Age characteristics,Total population by age groups,0 to 4 years,,,,,2975
M2J,Age characteristics,Total population by age groups,5 to 9 years,,,,,2785
M2J,Age characteristics,Total population by age groups,10 to 14 years,,,,,2780
M2J,Age characteristics,Total population by age groups,15 to 19 years,,,,,3245
M2J,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,605
M2J,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,615
M2J,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,650
M2J,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,665
M2J,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,715
M2J,Age characteristics,Total population by age groups,20 to 24 years,,,,,3705
M2J,Age characteristics,Total population by age groups,25 to 29 years,,,,,3795
M2J,Age characteristics,Total population by age groups,30 to 34 years,,,,,3735
M2J,Age characteristics,Total population by age groups,35 to 39 years,,,,,4275
M2J,Age characteristics,Total population by age groups,40 to 44 years,,,,,4510
M2J,Age characteristics,Total population by age groups,45 to 49 years,,,,,4355
M2J,Age characteristics,Total population by age groups,50 to 54 years,,,,,3665
M2J,Age characteristics,Total population by age groups,55 to 59 years,,,,,3090
M2J,Age characteristics,Total population by age groups,60 to 64 years,,,,,2845
M2J,Age characteristics,Total population by age groups,65 to 69 years,,,,,2290
M2J,Age characteristics,Total population by age groups,70 to 74 years,,,,,2155
M2J,Age characteristics,Total population by age groups,75 to 79 years,,,,,1740
M2J,Age characteristics,Total population by age groups,80 to 84 years,,,,,1230
M2J,Age characteristics,Total population by age groups,85 years and over,,,,,945
M2J,Age characteristics,Median age of the population,,,,,,39.8
M2J,Age characteristics,% of the population aged 15 and over,,,,,,84.2
M2K,Age characteristics,Total population by age groups,,,,,,19895
M2K,Age characteristics,Total population by age groups,0 to 4 years,,,,,675
M2K,Age characteristics,Total population by age groups,5 to 9 years,,,,,705
M2K,Age characteristics,Total population by age groups,10 to 14 years,,,,,825
M2K,Age characteristics,Total population by age groups,15 to 19 years,,,,,1060
M2K,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,215
M2K,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,200
M2K,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,185
M2K,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,215
M2K,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,250
M2K,Age characteristics,Total population by age groups,20 to 24 years,,,,,1345
M2K,Age characteristics,Total population by age groups,25 to 29 years,,,,,1805
M2K,Age characteristics,Total population by age groups,30 to 34 years,,,,,1495
M2K,Age characteristics,Total population by age groups,35 to 39 years,,,,,1390
M2K,Age characteristics,Total population by age groups,40 to 44 years,,,,,1460
M2K,Age characteristics,Total population by age groups,45 to 49 years,,,,,1475
M2K,Age characteristics,Total population by age groups,50 to 54 years,,,,,1430
M2K,Age characteristics,Total population by age groups,55 to 59 years,,,,,1295
M2K,Age characteristics,Total population by age groups,60 to 64 years,,,,,1230
M2K,Age characteristics,Total population by age groups,65 to 69 years,,,,,880
M2K,Age characteristics,Total population by age groups,70 to 74 years,,,,,805
M2K,Age characteristics,Total population by age groups,75 to 79 years,,,,,640
M2K,Age characteristics,Total population by age groups,80 to 84 years,,,,,630
M2K,Age characteristics,Total population by age groups,85 years and over,,,,,745
M2K,Age characteristics,Median age of the population,,,,,,42.2
M2K,Age characteristics,% of the population aged 15 and over,,,,,,88.9
M2L,Age characteristics,Total population by age groups,,,,,,12025
M2L,Age characteristics,Total population by age groups,0 to 4 years,,,,,460
M2L,Age characteristics,Total population by age groups,5 to 9 years,,,,,620
M2L,Age characteristics,Total population by age groups,10 to 14 years,,,,,785
M2L,Age characteristics,Total population by age groups,15 to 19 years,,,,,975
M2L,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,200
M2L,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,190
M2L,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,205
M2L,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,205
M2L,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,180
M2L,Age characteristics,Total population by age groups,20 to 24 years,,,,,885
M2L,Age characteristics,Total population by age groups,25 to 29 years,,,,,635
M2L,Age characteristics,Total population by age groups,30 to 34 years,,,,,495
M2L,Age characteristics,Total population by age groups,35 to 39 years,,,,,575
M2L,Age characteristics,Total population by age groups,40 to 44 years,,,,,910
M2L,Age characteristics,Total population by age groups,45 to 49 years,,,,,1080
M2L,Age characteristics,Total population by age groups,50 to 54 years,,,,,950
M2L,Age characteristics,Total population by age groups,55 to 59 years,,,,,855
M2L,Age characteristics,Total population by age groups,60 to 64 years,,,,,845
M2L,Age characteristics,Total population by age groups,65 to 69 years,,,,,655
M2L,Age characteristics,Total population by age groups,70 to 74 years,,,,,490
M2L,Age characteristics,Total population by age groups,75 to 79 years,,,,,330
M2L,Age characteristics,Total population by age groups,80 to 84 years,,,,,270
M2L,Age characteristics,Total population by age groups,85 years and over,,,,,215
M2L,Age characteristics,Median age of the population,,,,,,43.4
M2L,Age characteristics,% of the population aged 15 and over,,,,,,84.5
M2M,Age characteristics,Total population by age groups,,,,,,32700
M2M,Age characteristics,Total population by age groups,0 to 4 years,,,,,1215
M2M,Age characteristics,Total population by age groups,5 to 9 years,,,,,1120
M2M,Age characteristics,Total population by age groups,10 to 14 years,,,,,1325
M2M,Age characteristics,Total population by age groups,15 to 19 years,,,,,1725
M2M,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,290
M2M,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,310
M2M,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,330
M2M,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,385
M2M,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,415
M2M,Age characteristics,Total population by age groups,20 to 24 years,,,,,2620
M2M,Age characteristics,Total population by age groups,25 to 29 years,,,,,2785
M2M,Age characteristics,Total population by age groups,30 to 34 years,,,,,2270
M2M,Age characteristics,Total population by age groups,35 to 39 years,,,,,2105
M2M,Age characteristics,Total population by age groups,40 to 44 years,,,,,2250
M2M,Age characteristics,Total population by age groups,45 to 49 years,,,,,2525
M2M,Age characteristics,Total population by age groups,50 to 54 years,,,,,2575
M2M,Age characteristics,Total population by age groups,55 to 59 years,,,,,2145
M2M,Age characteristics,Total population by age groups,60 to 64 years,,,,,2110
M2M,Age characteristics,Total population by age groups,65 to 69 years,,,,,1480
M2M,Age characteristics,Total population by age groups,70 to 74 years,,,,,1365
M2M,Age characteristics,Total population by age groups,75 to 79 years,,,,,1160
M2M,Age characteristics,Total population by age groups,80 to 84 years,,,,,990
M2M,Age characteristics,Total population by age groups,85 years and over,,,,,930
M2M,Age characteristics,Median age of the population,,,,,,42.5
M2M,Age characteristics,% of the population aged 15 and over,,,,,,88.8
M2N,Age characteristics,Total population by age groups,,,,,,67115
M2N,Age characteristics,Total population by age groups,0 to 4 years,,,,,3080
M2N,Age characteristics,Total population by age groups,5 to 9 years,,,,,2190
M2N,Age characteristics,Total population by age groups,10 to 14 years,,,,,2230
M2N,Age characteristics,Total population by age groups,15 to 19 years,,,,,3240
M2N,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,530
M2N,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,585
M2N,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,600
M2N,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,735
M2N,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,780
M2N,Age characteristics,Total population by age groups,20 to 24 years,,,,,5715
M2N,Age characteristics,Total population by age groups,25 to 29 years,,,,,7330
M2N,Age characteristics,Total population by age groups,30 to 34 years,,,,,6945
M2N,Age characteristics,Total population by age groups,35 to 39 years,,,,,5460
M2N,Age characteristics,Total population by age groups,40 to 44 years,,,,,4990
M2N,Age characteristics,Total population by age groups,45 to 49 years,,,,,4885
M2N,Age characteristics,Total population by age groups,50 to 54 years,,,,,4655
